;1686;4631;TECNOLOGIA DE LOS MATERIALES;8;;
;1686;4632;OPERACION MANTENIMIENTO Y ENSAYO DE COMPONENTES ELECTRICO-ELECTRONICOS;8;;
;1686;4633;OPERACION MANTENIMIENTO Y ENSAYO DE COMPONENTES MECANICOS;7;;
;1686;4634;OPERACION Y CONTROL DE MAQUINAS HERRAMIENTAS CONVENCIONALES;8;;
;1686;4635;EDUCACION FISICA IV;9;;
;1689;4556;LENGUA Y LITERATURA I;3;;
;1689;4557;DIBUJO;6;;
;1689;4558;FORMACION ETICA Y CIUDADANA;6;;
;1689;4559;FISICA;4;;
;1689;4560;GEOGRAFIA;9;;
;1689;4561;HISTORIA;5;;
;1689;4562;INFORMATICA;5;;
;1689;4563;INGLES;1;;
;1689;4564;MATEMATICA I;4;;
;1689;4565;QUIMICA;3;;
;1689;4566;EDUCACION FISICA;8;;
;1689;4569;TALLER: COMPONENTES Y CIRCUITOS ELECTRICO ELECTRONICOS: ELECTRONICA;-;;
;1689;4570;TALLER: PROCESOS MECANICOS - SOLDADURA;9;;
;1689;4571;SEGURIDAD E HIGIENE;4;;
;1689;4572;TALLER: PROCESOS MECANICOS -MAQUINAS Y HERRAMIENTAS;8;;
;1689;4573;TALLER: COMPONENTES Y CIRCUITOS ELECTRICO ELECTRONICOS: ELECTRICIDAD;-;;
;1689;4574;TALLER;;;
;1696;4404;LENGUA Y LITERATURA;7;;
;1696;4405;HISTORIA;6;;
;1696;4406;GEOGRAFIA;7;;
;1696;4407;LENGUA EXTRANJERA INGLES;6;;
;1696;4408;FORMACION ETICA Y CIUDADANA;8;;
;1696;4409;EDUCACION FISICA;8;;
;1696;4410;MATEMATICA;5;;
;1696;4411;FISICA;7;;
;1696;4412;QUIMICA;8;;
;1696;4413;TECNOLOGIA;8;;
;1696;4414;BIOLOGIA;;;
;1696;4415;INFORMATICA TECNICA APLICADA;5;;
;1696;4416;DIBUJO Y REPRESENTACION TECNICA;7;;
;1696;4417;TALLER II ELECTRICIDAD II;apr;;
;1696;4418;TALLER II SOLDADURA;;;
;1696;4419;TALLER II ELECTRONICA BASICA;;;
;1696;4420;TALLER II CONSTRUCCIONES;;;
;1696;4423;TALLER;;;
;1702;4324;LENGUA Y LITERATURA;5;;
;1702;4325;HISTORIA;3;;
;1702;4326;GEOGRAFIA;7;;
;1702;4327;LENGUA EXTRANJERA INGLES;6;;
;1702;4328;FORMACION ETICA Y CIUDADANA;7;;
;1702;4329;EDUCACION FISICA;7;;
;1702;4330;MATEMATICA;7;;
;1702;4331;FISICA;7;;
;1702;4332;QUIMICA;5;;
;1702;4333;TECNOLOGIA;4;;
;1702;4334;BIOLOGIA;4;;
;1702;4335;INFORMATICA TECNICA APLICADA;5;;
;1702;4336;DIBUJO Y REPRESENTACION TECNICA;1;;
;1702;4337;TALLER II ELECTRICIDAD II;5;;
;1702;4338;TALLER II SOLDADURA;;;
;1702;4339;TALLER II ELECTRONICA BASICA;;;
;1702;4340;TALLER II CONSTRUCCIONES;;;
;1702;4343;TALLER;;;
;1725;4767;INGLES TECNICO II;7;;
;1725;4768;ANALISIS MATEMATICO;8;;
;1725;4769;ECONOMIA;9;;
;1725;4770;EDUCACION FISICA V;8;;
;1725;4774;CONSTRUCCION / MANTENIMIENTO DE LA OBRA FINA;5;;
;1725;4775;CONSTRUCCION / MANTENIMIENTO DE LAS INSTALACIONES SANITARIAS;7;;
;1725;4776;IDEA/ DISE O DE LA OBRA DE METALICA Y DE MADERA;7;;
;1725;4777;CONSTRUCCION / MANTENIMIENTO DE LAS INSTALACIONES TERMICAS Y ELECTRICAS;5;;
;1725;4778;PROYECTO II;7;;
;1725;4779;IDEA Y DISENO DE LA OBRA DE HORMIGON ARMADO;2;;
;1725;5117;PRACTICAS PROFESIONALIZANTES I;;;
;1731;4665;INGLES TECNICO IV;7;;
;1731;4666;LENGUA Y LITERATURA IV;8;;
;1731;4667;MATEMATICA IV;9;;
;1731;4668;TECNOLOGIA DE LA REPRESENTACION GRAFICA E INTERPRETACION DE PLANOS;9;;
;1731;4669;TECNOLOGIA DE LOS MATERIALES CONTRUCCIONES;4;;
;1731;4670;CONSTRUCCION Y MANTENIMIENTO DE LA OBRA GRUESA;7;;
;1731;4671;IDEA Y DISEÑO DE LA OBRA GRUESA;6;;
;1731;4672;EDUCACION FISICA IV;8;;
;1731;4675;ARQUITECTURA;5;;
;1731;4676;PROYECTO I;6;;
;1731;4677;ESTATICA Y RESIS. DE MATERIALES;8;;
;1731;4678;ENS. Y EVAL. DE SIST. CON ENTORNOS DE SIMULACION;7;;
;1749;4465;LENGUA Y LITERATURA I;7;;
;1749;4466;DIBUJO;;;
;1749;4467;FORMACION ETICA Y CIUDADANA;;;
;1749;4468;FISICA;;;
;1749;4469;GEOGRAFIA;;;
;1749;4470;HISTORIA;;;
;1749;4471;INFORMATICA;;;
;1749;4472;INGLES;;;
;1749;4473;MATEMATICA I;;;
;1749;4474;QUIMICA;;;
;1749;4475;EDUCACION FISICA;;;
;1749;4478;TALLER: COMPONENTES Y CIRCUITOS ELECTRICO ELECTRONICOS: ELECTRONICA;;;
;1749;4479;TALLER: PROCESOS MECANICOS - SOLDADURA;;;
;1749;4480;SEGURIDAD E HIGIENE;;;
;1749;4481;TALLER: PROCESOS MECANICOS -MAQUINAS Y HERRAMIENTAS;1;;
;1749;4482;TALLER: COMPONENTES Y CIRCUITOS ELECTRICO ELECTRONICOS: ELECTRICIDAD;;;
;1749;4483;TALLER;;;
;1750;4465;LENGUA Y LITERATURA I;7;;
;1750;4466;DIBUJO;5;;
;1750;4467;FORMACION ETICA Y CIUDADANA;9;;
;1750;4468;FISICA;5;;
;1750;4469;GEOGRAFIA;9;;
;1750;4470;HISTORIA;5;;
;1750;4471;INFORMATICA;5;;
;1750;4472;INGLES;6;;
;1750;4473;MATEMATICA I;3;;
;1750;4474;QUIMICA;5;;
;1750;4475;EDUCACION FISICA;8;;
;1750;4478;TALLER: COMPONENTES Y CIRCUITOS ELECTRICO ELECTRONICOS: ELECTRONICA;;;
;1750;4479;TALLER: PROCESOS MECANICOS - SOLDADURA;8;;
;1750;4480;SEGURIDAD E HIGIENE;6;;
;1750;4481;TALLER: PROCESOS MECANICOS -MAQUINAS Y HERRAMIENTAS;;6;
;1750;4482;TALLER: COMPONENTES Y CIRCUITOS ELECTRICO ELECTRONICOS: ELECTRICIDAD;;;
;1750;4483;TALLER;;;
;1752;4612;INGLES TECNICO IV;6;;
;1752;4613;LENGUA Y LITERATURA IV;5;;
;1752;4614;MATEMATICA IV;2;;
;1752;4615;TECNOLOGIA DE LA REPRESENTACION GRAFICA E INTERPRETACION DE PLANOS;5;;
;1752;4616;TECNOLOGIA DE LOS MATERIALES CONTRUCCIONES;5;;
;1752;4617;CONSTRUCCION Y MANTENIMIENTO DE LA OBRA GRUESA;5;;
;1752;4618;IDEA Y DISEÑO DE LA OBRA GRUESA;5;;
;1752;4619;EDUCACION FISICA IV;8;;
;1752;4622;ARQUITECTURA;5;;
;1752;4623;PROYECTO I;5;;
;1752;4624;ESTATICA Y RESIS. DE MATERIALES;6;;
;1752;4625;ENS. Y EVAL. DE SIST. CON ENTORNOS DE SIMULACION;6;;
;1757;4767;INGLES TECNICO II;7;;
;1757;4768;ANALISIS MATEMATICO;10;;
;1757;4769;ECONOMIA;10;;
;1757;4770;EDUCACION FISICA V;8;;
;1757;4774;CONSTRUCCION / MANTENIMIENTO DE LA OBRA FINA;7;;
;1757;4775;CONSTRUCCION / MANTENIMIENTO DE LAS INSTALACIONES SANITARIAS;8;;
;1757;4776;IDEA/ DISE O DE LA OBRA DE METALICA Y DE MADERA;7;;
;1757;4777;CONSTRUCCION / MANTENIMIENTO DE LAS INSTALACIONES TERMICAS Y ELECTRICAS;8;;
;1757;4778;PROYECTO II;7;;
;1757;4779;IDEA Y DISENO DE LA OBRA DE HORMIGON ARMADO;6;;
;1757;5117;PRACTICAS PROFESIONALIZANTES I;;;
;1873;4848;MANTENIMIENTO, CONVERSION Y REPARACION DE SOFTWARE;;;
;1873;4849;MANTENIMIENTO Y MANEJOS DE DATOS;;;
;1873;4850;GESTION Y COMERCIALIZACION DE SERVICIOS INFORMATICOS;;;
;1873;4851;MARCO JURIDICO;;;
;1873;4852;GESTION DE LOS PROCESOS PRODUCTIVOS;;;
;1873;4853;ESTADISTICA;;;
;1873;4854;PROGRAMACION APLICADA;;;
;1873;4855;DISEÑO DE APLICACIONES INFORMATICAS II;;;
;1873;4856;LABORATORIO DE HARDWARE;;;
;1873;4857;LABORATORIO DE SOFTWARE;;;
;1873;4858;PRACTICAS PROFESIONALIZANTES;;;
;1873;4859;EDUCACION FISICA;;;
;1873;4860;LENGUA EXTRANJERA INGLES TECNICO;;;
;1874;4626;INGLES TECNICO IV;6;;
;1874;4627;LENGUA Y LITERATURA IV;7;;
;1874;4628;MATEMATICA IV;5;;
;1874;4629;ENS. Y EVAL. DE SIST. CON ENTORNOS DE SIMULACION;5;;
;1874;4630;TECNOLOGIA DE LA REPRESENTACION GRAFICA E INTERPRETACION DE PLANOS;8;;
;1874;4631;TECNOLOGIA DE LOS MATERIALES;7;;
;1874;4632;OPERACION MANTENIMIENTO Y ENSAYO DE COMPONENTES ELECTRICO-ELECTRONICOS;6;;
;1874;4633;OPERACION MANTENIMIENTO Y ENSAYO DE COMPONENTES MECANICOS;6;;
;1874;4634;OPERACION Y CONTROL DE MAQUINAS HERRAMIENTAS CONVENCIONALES;7;;
;1874;4635;EDUCACION FISICA IV;9;;
;1875;4872;MARCO JURIDICO;4;;
;1875;4873;GESTION DE LOS PROCESOS PRODUCTIVOS;7;;
;1875;4874;EDUCACION FISICA;1;;
;1875;4875;LENGUA EXTRANJERA INGLES TECNICO;1;;
;1875;4876;MODELIZACION DE SISTEMAS ELECTROMECANICOS;6;;
;1875;4877;DISEÑO Y MANTENIMIENTO DE INSTALACIONES Y EQUIPOS MECANICOS;6;;
;1875;4878;DISEÑO Y MANTENIMIENTO DE INSTALACIONES Y EQUIPOS ELECTRICOS-ELECTRONICOS;5;;
;1875;4879;PROYECTO ELECTROMECANICO;5;;
;1875;4880;AUTOMATIZACON Y CONTROL;4;;
;1875;4881;LABORATORIO Y ENSAYOS ELECTROMECANICOS II;5;;
;1875;4882;PRACTICAS PROFESIONALIZANTES II;;;
;1893;4861;MARCO JURIDICO;;;
;1893;4862;GESTION DE LOS PROCESOS PRODUCTIVOS;;;
;1893;4863;EDUCACION FISICA;;;
;1893;4864;LENGUA EXTRANJERA INGLES TECNICO;;;
;1893;4865;MODELIZACION DE SISTEMAS ELECTROMECANICOS;;;
;1893;4866;DISEÑO Y MANTENIMIENTO DE INSTALACIONES Y EQUIPOS MECANICOS;;;
;1893;4867;DISEÑO Y MANTENIMIENTO DE INSTALACIONES Y EQUIPOS ELECTRICOS-ELECTRONICOS;;;
;1893;4868;PROYECTO ELECTROMECANICO;;;
;1893;4869;AUTOMATIZACON Y CONTROL;;;
;1893;4870;LABORATORIO Y ENSAYOS ELECTROMECANICOS II;;;
;1893;4871;PRACTICAS PROFESIONALIZANTES II;;;
;1897;4861;MARCO JURIDICO;;;
;1897;4862;GESTION DE LOS PROCESOS PRODUCTIVOS;;;
;1897;4863;EDUCACION FISICA;;;
;1897;4864;LENGUA EXTRANJERA INGLES TECNICO;;;
;1897;4865;MODELIZACION DE SISTEMAS ELECTROMECANICOS;;;
;1897;4866;DISEÑO Y MANTENIMIENTO DE INSTALACIONES Y EQUIPOS MECANICOS;;;
;1897;4867;DISEÑO Y MANTENIMIENTO DE INSTALACIONES Y EQUIPOS ELECTRICOS-ELECTRONICOS;;;
;1897;4868;PROYECTO ELECTROMECANICO;;;
;1897;4869;AUTOMATIZACON Y CONTROL;;;
;1897;4870;LABORATORIO Y ENSAYOS ELECTROMECANICOS II;;;
;1897;4871;PRACTICAS PROFESIONALIZANTES II;;;
;1906;5118;MARCO JURIDICO;5;;
;1906;5119;EDUCACION FISICA;7;;
;1906;5120;LENGUA EXTRANJERA INGLES TECNICO;7;;
;1906;5121;PRACTICAS PROFESIONALIZANTES;;;
;1906;5122;ADMINISTRACION Y CONDUCCION DE OBRAS;4;;
;1906;5123;CONSTRUCCION Y MANTENIMIENTO DE OBRAS VIALES Y TOPOGRAFIA;5;;
;1906;5124;IDEA Y DISENO DE EDIFICIOS;6;;
;1906;5125;EVALUCACION TECNICA Y COMERCIAL DE EDIFICIOS;7;;
;1906;5126;IDEA Y DISENO DE LA ESCTRUCTURA DE EDIFICIOS;5;;
;1906;5127;ESTRUCTURA SISMORESISTENTE;7;;
;1907;5118;MARCO JURIDICO;7;;
;1907;5119;EDUCACION FISICA;8;;
;1907;5120;LENGUA EXTRANJERA INGLES TECNICO;7;;
;1907;5121;PRACTICAS PROFESIONALIZANTES;;;
;1907;5122;ADMINISTRACION Y CONDUCCION DE OBRAS;7;;
;1907;5123;CONSTRUCCION Y MANTENIMIENTO DE OBRAS VIALES Y TOPOGRAFIA;6;;
;1907;5124;IDEA Y DISENO DE EDIFICIOS;7;;
;1907;5125;EVALUCACION TECNICA Y COMERCIAL DE EDIFICIOS;7;;
;1907;5126;IDEA Y DISENO DE LA ESCTRUCTURA DE EDIFICIOS;6;;
;1907;5127;ESTRUCTURA SISMORESISTENTE;8;;
;1914;5118;MARCO JURIDICO;3;;
;1914;5119;EDUCACION FISICA;7;;
;1914;5120;LENGUA EXTRANJERA INGLES TECNICO;4;;
;1914;5121;PRACTICAS PROFESIONALIZANTES;;;
;1914;5122;ADMINISTRACION Y CONDUCCION DE OBRAS;4;;
;1914;5123;CONSTRUCCION Y MANTENIMIENTO DE OBRAS VIALES Y TOPOGRAFIA;6;;
;1914;5124;IDEA Y DISENO DE EDIFICIOS;7;;
;1914;5125;EVALUCACION TECNICA Y COMERCIAL DE EDIFICIOS;7;;
;1914;5126;IDEA Y DISENO DE LA ESCTRUCTURA DE EDIFICIOS;6;;
;1914;5127;ESTRUCTURA SISMORESISTENTE;10;;
;1937;4612;INGLES TECNICO IV;8;;
;1937;4613;LENGUA Y LITERATURA IV;5;;
;1937;4614;MATEMATICA IV;5;;
;1937;4615;TECNOLOGIA DE LA REPRESENTACION GRAFICA E INTERPRETACION DE PLANOS;3;;
;1937;4616;TECNOLOGIA DE LOS MATERIALES CONTRUCCIONES;4;;
;1937;4617;CONSTRUCCION Y MANTENIMIENTO DE LA OBRA GRUESA;4;;
;1937;4618;IDEA Y DISEÑO DE LA OBRA GRUESA;2;;
;1937;4619;EDUCACION FISICA IV;7;;
;1937;4622;ARQUITECTURA;5;;
;1937;4623;PROYECTO I;5;;
;1937;4624;ESTATICA Y RESIS. DE MATERIALES;5;;
;1937;4625;ENS. Y EVAL. DE SIST. CON ENTORNOS DE SIMULACION;6;;
;1940;4906;LENGUA Y LITERATURA;6;;
;1940;4907;HISTORIA;6;;
;1940;4908;GEOGRAFIA;8;;
;1940;4909;LENGUA EXTRANJERA INGLES;7;;
;1940;4910;FORMACION ETICA Y CIUDADANA;5;;
;1940;4911;EDUCACION FISICA;;;
;1940;4912;MATEMATICA;4;;
;1940;4913;FISICA;3;;
;1940;4914;QUIMICA;3;;
;1940;4915;TECNOLOGIA;4;;
;1940;4916;BIOLOGIA;8;;
;1940;4917;INFORMATICA TECNICA APLICADA;4;;
;1940;4918;DIBUJO Y REPRESENTACION TECNICA;6;;
;1940;4919;TALLER II ELECTRICIDAD II;;;
;1940;4920;TALLER II SOLDADURA;;apr;
;1940;4921;TALLER II ELECTRONICA BASICA;APR;;
;1940;4922;TALLER II CONSTRUCCIONES;;;
;1940;4926;TALLER;;;
;1967;4626;INGLES TECNICO IV;7;;
;1967;4627;LENGUA Y LITERATURA IV;8;;
;1967;4628;MATEMATICA IV;5;;
;1967;4629;ENS. Y EVAL. DE SIST. CON ENTORNOS DE SIMULACION;7;;
;1967;4630;TECNOLOGIA DE LA REPRESENTACION GRAFICA E INTERPRETACION DE PLANOS;7;;
;1967;4631;TECNOLOGIA DE LOS MATERIALES;7;;
;1967;4632;OPERACION MANTENIMIENTO Y ENSAYO DE COMPONENTES ELECTRICO-ELECTRONICOS;7;;
;1967;4633;OPERACION MANTENIMIENTO Y ENSAYO DE COMPONENTES MECANICOS;7;;
;1967;4634;OPERACION Y CONTROL DE MAQUINAS HERRAMIENTAS CONVENCIONALES;7;;
;1967;4635;EDUCACION FISICA IV;8;;
;1978;4679;INGLES TECNICO IV;;;
;1978;4680;LENGUA Y LITERATURA IV;;;
;1978;4681;MATEMATICA IV;;;
;1978;4682;ENS. Y EVAL. DE SIST. CON ENTORNOS DE SIMULACION;;;
;1978;4683;TECNOLOGIA DE LA REPRESENTACION GRAFICA E INTERPRETACION DE PLANOS;;;
;1978;4684;TECNOLOGIA DE LOS MATERIALES;;;
;1978;4685;OPERACION MANTENIMIENTO Y ENSAYO DE COMPONENTES ELECTRICO-ELECTRONICOS;;;
;1978;4686;OPERACION MANTENIMIENTO Y ENSAYO DE COMPONENTES MECANICOS;;;
;1978;4687;OPERACION Y CONTROL DE MAQUINAS HERRAMIENTAS CONVENCIONALES;;;
;1978;4688;EDUCACION FISICA IV;;;
;1982;4626;INGLES TECNICO IV;10;;
;1982;4627;LENGUA Y LITERATURA IV;7;;
;1982;4628;MATEMATICA IV;8;;
;1982;4629;ENS. Y EVAL. DE SIST. CON ENTORNOS DE SIMULACION;6;;
;1982;4630;TECNOLOGIA DE LA REPRESENTACION GRAFICA E INTERPRETACION DE PLANOS;7;;
;1982;4631;TECNOLOGIA DE LOS MATERIALES;8;;
;1982;4632;OPERACION MANTENIMIENTO Y ENSAYO DE COMPONENTES ELECTRICO-ELECTRONICOS;8;;
;1982;4633;OPERACION MANTENIMIENTO Y ENSAYO DE COMPONENTES MECANICOS;8;;
;1982;4634;OPERACION Y CONTROL DE MAQUINAS HERRAMIENTAS CONVENCIONALES;7;;
;1982;4635;EDUCACION FISICA IV;9;;
;1983;4665;INGLES TECNICO IV;7;;
;1983;4666;LENGUA Y LITERATURA IV;8;;
;1983;4667;MATEMATICA IV;8;;
;1983;4668;TECNOLOGIA DE LA REPRESENTACION GRAFICA E INTERPRETACION DE PLANOS;9;;
;1983;4669;TECNOLOGIA DE LOS MATERIALES CONTRUCCIONES;7;;
;1983;4670;CONSTRUCCION Y MANTENIMIENTO DE LA OBRA GRUESA;8;;
;1983;4671;IDEA Y DISEÑO DE LA OBRA GRUESA;7;;
;1983;4672;EDUCACION FISICA IV;8;;
;1983;4675;ARQUITECTURA;8;;
;1983;4676;PROYECTO I;6;;
;1983;4677;ESTATICA Y RESIS. DE MATERIALES;6;;
;1983;4678;ENS. Y EVAL. DE SIST. CON ENTORNOS DE SIMULACION;7;;
;1984;4520;LENGUA Y LITERATURA I;5;;
;1984;4521;DIBUJO;5;;
;1984;4522;FORMACION ETICA Y CIUDADANA;5;;
;1984;4523;FISICA;8;;
;1984;4524;GEOGRAFIA;4;;
;1984;4525;HISTORIA;7;;
;1984;4526;INFORMATICA;8;;
;1984;4527;INGLES;5;;
;1984;4528;MATEMATICA I;7;;
;1984;4529;QUIMICA;6;;
;1984;4530;EDUCACION FISICA;8;;
;1984;4533;SEGURIDAD E HIGIENE;8;;
;1984;4534;LABORATORIO: INTRODUCCION AL HARDWARE;8;;
;1984;4535;LABORATORIO: INTRODUCCION A LA LOGICA Y ALGORITMOS;7;;
;1984;4536;LABORATORIO: ELECTRICIDAD Y ELECTRONICA;7;;
;1984;4537;LABORATORIO;;;
;1993;4384;LENGUA Y LITERATURA;8;;
;1993;4385;HISTORIA;5;;
;1993;4386;GEOGRAFIA;7;;
;1993;4387;LENGUA EXTRANJERA INGLES;7;;
;1993;4388;FORMACION ETICA Y CIUDADANA;7;;
;1993;4389;EDUCACION FISICA;7;;
;1993;4390;MATEMATICA;7;;
;1993;4391;FISICA;7;;
;1993;4392;QUIMICA;7;;
;1993;4393;TECNOLOGIA;5;;
;1993;4394;BIOLOGIA;8;;
;1993;4395;INFORMATICA TECNICA APLICADA;4;;
;1993;4396;DIBUJO Y REPRESENTACION TECNICA;3;;
;1993;4397;TALLER II ELECTRICIDAD II;;;
;1993;4398;TALLER II SOLDADURA;;;
;1993;4399;TALLER II ELECTRONICA BASICA;2;;
;1993;4400;TALLER II CONSTRUCCIONES;;;
;1993;4403;TALLER;;;
;2002;4465;LENGUA Y LITERATURA I;5;;
;2002;4466;DIBUJO;8;;
;2002;4467;FORMACION ETICA Y CIUDADANA;1;;
;2002;4468;FISICA;4;;
;2002;4469;GEOGRAFIA;3;;
;2002;4470;HISTORIA;4;;
;2002;4471;INFORMATICA;3;;
;2002;4472;INGLES;7;;
;2002;4473;MATEMATICA I;3;;
;2002;4474;QUIMICA;2;;
;2002;4475;EDUCACION FISICA;7;;
;2002;4478;TALLER: COMPONENTES Y CIRCUITOS ELECTRICO ELECTRONICOS: ELECTRONICA;;;
;2002;4479;TALLER: PROCESOS MECANICOS - SOLDADURA;;;
;2002;4480;SEGURIDAD E HIGIENE;6;;
;2002;4481;TALLER: PROCESOS MECANICOS -MAQUINAS Y HERRAMIENTAS;;;
;2002;4482;TALLER: COMPONENTES Y CIRCUITOS ELECTRICO ELECTRONICOS: ELECTRICIDAD;7;;
;2002;4483;TALLER;;;
;2011;4626;INGLES TECNICO IV;7;;
;2011;4627;LENGUA Y LITERATURA IV;7;;
;2011;4628;MATEMATICA IV;5;;
;2011;4629;ENS. Y EVAL. DE SIST. CON ENTORNOS DE SIMULACION;7;;
;2011;4630;TECNOLOGIA DE LA REPRESENTACION GRAFICA E INTERPRETACION DE PLANOS;7;;
;2011;4631;TECNOLOGIA DE LOS MATERIALES;7;;
;2011;4632;OPERACION MANTENIMIENTO Y ENSAYO DE COMPONENTES ELECTRICO-ELECTRONICOS;6;;
;2011;4633;OPERACION MANTENIMIENTO Y ENSAYO DE COMPONENTES MECANICOS;6;;
;2011;4634;OPERACION Y CONTROL DE MAQUINAS HERRAMIENTAS CONVENCIONALES;7;;
;2011;4635;EDUCACION FISICA IV;9;;
;2012;4424;LENGUA Y LITERATURA;7;;
;2012;4425;HISTORIA;2;;
;2012;4426;GEOGRAFIA;7;;
;2012;4427;LENGUA EXTRANJERA INGLES;4;;
;2012;4428;FORMACION ETICA Y CIUDADANA;7;;
;2012;4429;EDUCACION FISICA;7;;
;2012;4430;MATEMATICA;5;;
;2012;4431;FISICA;4;;
;2012;4432;QUIMICA;9;;
;2012;4433;TECNOLOGIA;7;;
;2012;4434;BIOLOGIA;4;;
;2012;4435;INFORMATICA TECNICA APLICADA;3;;
;2012;4436;DIBUJO Y REPRESENTACION TECNICA;4;;
;2012;4437;TALLER II ELECTRICIDAD II;;;
;2012;4438;TALLER II SOLDADURA;;;
;2012;4439;TALLER II ELECTRONICA BASICA;;;
;2012;4440;TALLER II CONSTRUCCIONES;7;;
;2012;4443;TALLER;;;
;2051;4665;INGLES TECNICO IV;7;;
;2051;4666;LENGUA Y LITERATURA IV;7;;
;2051;4667;MATEMATICA IV;5;;
;2051;4668;TECNOLOGIA DE LA REPRESENTACION GRAFICA E INTERPRETACION DE PLANOS;8;;
;2051;4669;TECNOLOGIA DE LOS MATERIALES CONTRUCCIONES;7;;
;2051;4670;CONSTRUCCION Y MANTENIMIENTO DE LA OBRA GRUESA;5;;
;2051;4671;IDEA Y DISEÑO DE LA OBRA GRUESA;6;;
;2051;4672;EDUCACION FISICA IV;8;;
;2051;4675;ARQUITECTURA;8;;
;2051;4676;PROYECTO I;6;;
;2051;4677;ESTATICA Y RESIS. DE MATERIALES;8;;
;2051;4678;ENS. Y EVAL. DE SIST. CON ENTORNOS DE SIMULACION;8;;
;2056;4364;LENGUA Y LITERATURA;5;;
;2056;4365;HISTORIA;3;;
;2056;4366;GEOGRAFIA;4;;
;2056;4367;LENGUA EXTRANJERA INGLES;7;;
;2056;4368;FORMACION ETICA Y CIUDADANA;9;;
;2056;4369;EDUCACION FISICA;5;;
;2056;4370;MATEMATICA;4;;
;2056;4371;FISICA;8;;
;2056;4372;QUIMICA;2;;
;2056;4373;TECNOLOGIA;3;;
;2056;4374;BIOLOGIA;3;;
;2056;4375;INFORMATICA TECNICA APLICADA;4;;
;2056;4376;DIBUJO Y REPRESENTACION TECNICA;6;;
;2056;4377;TALLER II ELECTRICIDAD II;;;
;2056;4378;TALLER II SOLDADURA;APR;;
;2056;4379;TALLER II ELECTRONICA BASICA;;;
;2056;4380;TALLER II CONSTRUCCIONES;;;
;2056;4383;TALLER;;;
;2060;4384;LENGUA Y LITERATURA;3;;
;2060;4385;HISTORIA;7;;
;2060;4386;GEOGRAFIA;7;;
;2060;4387;LENGUA EXTRANJERA INGLES;5;;
;2060;4388;FORMACION ETICA Y CIUDADANA;7;;
;2060;4389;EDUCACION FISICA;7;;
;2060;4390;MATEMATICA;8;;
;2060;4391;FISICA;9;;
;2060;4392;QUIMICA;2;;
;2060;4393;TECNOLOGIA;5;;
;2060;4394;BIOLOGIA;9;;
;2060;4395;INFORMATICA TECNICA APLICADA;6;;
;2060;4396;DIBUJO Y REPRESENTACION TECNICA;5;;
;2060;4397;TALLER II ELECTRICIDAD II;;;
;2060;4398;TALLER II SOLDADURA;;;
;2060;4399;TALLER II ELECTRONICA BASICA;3;;
;2060;4400;TALLER II CONSTRUCCIONES;;;
;2060;4403;TALLER;;;
;2063;4465;LENGUA Y LITERATURA I;4;;
;2063;4466;DIBUJO;2;;
;2063;4467;FORMACION ETICA Y CIUDADANA;3;;
;2063;4468;FISICA;3;;
;2063;4469;GEOGRAFIA;1;;
;2063;4470;HISTORIA;3;;
;2063;4471;INFORMATICA;2;;
;2063;4472;INGLES;2;;
;2063;4473;MATEMATICA I;1;;
;2063;4474;QUIMICA;2;;
;2063;4475;EDUCACION FISICA;3;;
;2063;4478;TALLER: COMPONENTES Y CIRCUITOS ELECTRICO ELECTRONICOS: ELECTRONICA;4;;
;2063;4479;TALLER: PROCESOS MECANICOS - SOLDADURA;;;
;2063;4480;SEGURIDAD E HIGIENE;1;;
;2063;4481;TALLER: PROCESOS MECANICOS -MAQUINAS Y HERRAMIENTAS;;;
;2063;4482;TALLER: COMPONENTES Y CIRCUITOS ELECTRICO ELECTRONICOS: ELECTRICIDAD;1;;
;2063;4483;TALLER;;;
;2064;4465;LENGUA Y LITERATURA I;5;;
;2064;4466;DIBUJO;6;;
;2064;4467;FORMACION ETICA Y CIUDADANA;7;;
;2064;4468;FISICA;3;;
;2064;4469;GEOGRAFIA;9;;
;2064;4470;HISTORIA;5;;
;2064;4471;INFORMATICA;4;;
;2064;4472;INGLES;4;;
;2064;4473;MATEMATICA I;3;;
;2064;4474;QUIMICA;4;;
;2064;4475;EDUCACION FISICA;8;;
;2064;4478;TALLER: COMPONENTES Y CIRCUITOS ELECTRICO ELECTRONICOS: ELECTRONICA;5;;
;2064;4479;TALLER: PROCESOS MECANICOS - SOLDADURA;;;
;2064;4480;SEGURIDAD E HIGIENE;7;;
;2064;4481;TALLER: PROCESOS MECANICOS -MAQUINAS Y HERRAMIENTAS;8;;
;2064;4482;TALLER: COMPONENTES Y CIRCUITOS ELECTRICO ELECTRONICOS: ELECTRICIDAD;;;
;2064;4483;TALLER;;;
;2085;4344;LENGUA Y LITERATURA;5;;
;2085;4345;HISTORIA;5;;
;2085;4346;GEOGRAFIA;5;;
;2085;4347;LENGUA EXTRANJERA INGLES;4;;
;2085;4348;FORMACION ETICA Y CIUDADANA;7;;
;2085;4349;EDUCACION FISICA;1;;
;2085;4350;MATEMATICA;6;;
;2085;4351;FISICA;3;;
;2085;4352;QUIMICA;4;;
;2085;4353;TECNOLOGIA;5;;
;2085;4354;BIOLOGIA;8;;
;2085;4355;INFORMATICA TECNICA APLICADA;3;;
